,ID,оквэд,расшифровка оквэд,Отрасль,Субъект,Округ,текущая стоимость бизнеса,ликвидационная стоимость бизнеса,расчёт возвратности средств для кредиторов,потребность в оборотных средствах,прибыль до налогообложения,задолженность по налогам,исполнительное производство без учета налогов,Лимит поручительства,ранг платёжеспособности,возраст организации,возбуждено производство по делу о несостоятельности (банкротстве),иностранные лица в органах управления (соучредители/руководители/участники) из недружественных юрисдикций,увольнение сотрудников (снижение среднесписочной численности),"привлечение к субсидиарной ответственности, взысканию убытков",наличие долга по платежам в бюджет,проводится выездная налоговая проверка,наличие информации о недостоверности сведений,директор или учредитель – дисквалифицированное лицо,наличие приостановления операций по счетам,динамика выручки по сравнению с предыдущим отчетным периодом (квартал),динамика совокупных активов,публикация в ефрсдюл о намерении обратиться в суд о признании лица банкротом кредитором,публикация в ефрсдюл о намерении обратиться в суд о признании лица банкротом должником,доля вычетов по ндс более 89%.,отклонение показателя налоговой нагрузки от среднеотраслевого показателя,коэффициент долга по 44-фз,коэффициент финансового рычага,налоговые разрывы 1 звена с покупателями и продавцами / выручка за 4 предыдущих квартала,налоговый долг/доход по налоговой декларации,отношение неоплаченной суммы по исполнительному производству (без налогов) и долга по налогам к выручке за предшествующие 12 месяцев,налоговые разрывы 2 звена с покупателями и продавцами / выручка за 4 предыдущих квартала,введена процедура банкротства/ликвидация,отсутствие расчетных счетов,"доля стоимости регистрируемого имущества в залоге от всего регистрируемого имущества составляет менее 0,5",рост доли стоимости залогового имущества за 6 месяцев,рост стоимости регистрируемого имущества по отношении к данным на 6 месяцев назад,лица в органах управления ранее привлечены к субсидиарной ответственности (взысканы убытки),расчеты через третьих лиц по отношению к выручке,изменение доли прибыли в выручке с начала текущего года по сравнению с аналогичным периодом прошлого года,коэффициент верификации кредиторской задолженности в бухгалтерской отчетности,коэффициент верификации данных основных средств в бухгалтерской отчетности,коэффициент верификации данных о выручке в бухгалтерской отчетности,коэффициент верификации данных о залогах в бухгалтерской отчетности,коэффициент обеспеченности собственным капиталом,коэффициент рентабельности активов,коэффициент покрытия процентов,коэффициент платежеспособности,коэффициент текущей ликвидности,46 нк рф > 3 месяцев
907,1000001002,20.20,Производство пестицидов и прочих агрохимических продуктов,Производство химических веществ и химических продуктов,Ленинградская область,СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,0.0,1290972.0,0.09,1885661.33,680000.0,0.0,3685916.34,не может быть поручителем,0.0,0.8086823758352112,0.0,0.0,-0.9502469412940634,0.0,0.0,0.0,-1.8240556519999087,0.0,0.0,-2.3252280164928223,-2.068792453368104,0.0,0.0,-2.6429645709531853,-2.6719210905012134,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,-1.5319933991216397,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,2.2814506678337785,1.850697686571583,-4.528468736257782,-4.59145224664486,0.0
908,1000001003,43.99,"Работы строительные специализированные прочие, не включенные в другие группировки",Работы строительные специализированные,Омская область,СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,6835879.09,826517.6,0.03,4691793.33,111000.0,2753638.51,0.0,2357199.686206897,35.10594508361245,0.8086823758352112,0.0,0.0,-0.9502469412940634,0.0,-2.646302030096681,0.0,0.0,0.0,-2.8293203023928752,1.1042685244517596,2.190160505434645,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,-2.177362143635184,-1.684782569007319,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,0.0,-3.117088918400753,1.850697686571583,-4.528468736257782,-4.59145224664486,-3.196900622640974
909,1000001004,27.51,Производство бытовых электрических приборов,Производство электрического оборудования,Новосибирская область,СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,1631000.0,0.0,0.0,316333.33,1631000.0,0.0,0.0,562413.7931034483,35.61986287737511,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.190160505434645,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,2.2814506678337785,1.850697686571583,-4.528468736257782,-4.59145224664486,0.0
910,1000001005,01.1,Выращивание однолетних культур,"Растениеводство и животноводство, охота и предоставление соответствующих услуг в этих областях",Орловская область,ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,423489496.1,45647862.5,0.61,0.0,59991000.0,0.0,0.0,146030860.72413793,70.84587277159362,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1042685244517596,-2.068792453368104,0.0,0.0,-2.6429645709531853,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,1.172736024440367,0.0,2.005739415471644,0.0,0.0,2.734732122912796,2.2814506678337785,-2.580589165577194,-4.528468736257782,-4.59145224664486,0.0
911,1000001006,42.11,Строительство автомобильных дорог и автомагистралей,Строительство инженерных сооружений,Рязанская область,ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,не может быть поручителем,0.0,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,-1.8240556519999087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,0.0,-3.117088918400753,1.850697686571583,-4.528468736257782,-4.59145224664486,0.0
912,1000001007,43.29,Производство прочих строительно-монтажных работ,Работы строительные специализированные,город Москва,ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,не может быть поручителем,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,-1.8043014445369647,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,0.0,0.0,1.850697686571583,0.0,0.0,0.0
913,1000001008,42.11,Строительство автомобильных дорог и автомагистралей,Строительство инженерных сооружений,Челябинская область,УРАЛЬСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,0.0,0.0,0.0,185657.48,0.0,311593.76,245378.67,не может быть поручителем,0.0,0.8086823758352112,0.0,0.0,0.0,0.0,-2.646302030096681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7261780792702874,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,-1.8043014445369647,0.0,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,2.005739415471644,0.0,0.0,2.734732122912796,0.0,1.850697686571583,0.0,0.0,-3.196900622640974
914,1000001009,43.22,"Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха",Работы строительные специализированные,Московская область,ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,не может быть поручителем,0.0,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,0.0,0.0,1.850697686571583,0.0,0.0,0.0
915,1000001010,10.61,Производство продуктов мукомольной и крупяной промышленности,Производство пищевых продуктов,Алтайский край,СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,15171440.4,978440.4,0.03,8389345.67,186000.0,0.0,0.0,5231531.172413793,58.516654934725125,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.190160505434645,0.0,0.0,0.0,-2.6719210905012134,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,2.2814506678337785,-2.580589165577194,-4.528468736257782,-4.59145224664486,0.0
916,1000001011,41.20,Строительство жилых и нежилых зданий,Строительство зданий,Челябинская область,УРАЛЬСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,21000.0,0.0,0.0,6000.0,0.0,0.0,0.0,не может быть поручителем,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,0.0,1.850697686571583,-4.528468736257782,-4.59145224664486,0.0
917,1000001012,42.21,"Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения",Строительство инженерных сооружений,Удмуртская Республика,ПРИВОЛЖСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,51000.0,0.0,0.0,0.0,51000.0,0.0,0.0,не может быть поручителем,3.660346666191468,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.068792453368104,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,-1.8043014445369647,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,0.0,0.0,1.850697686571583,0.0,0.0,0.0
918,1000001013,13.92,"Производство готовых текстильных изделий, кроме одежды",Производство текстильных изделий,Омская область,СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,21248.23,21266.7,0.08,6.16,0.0,18.47,0.0,не может быть поручителем,0.0,0.0,0.0,0.0,0.0,0.0,-2.646302030096681,0.0,-1.8240556519999087,0.0,0.0,0.0,2.190160505434645,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,0.0,-3.117088918400753,1.850697686571583,-4.528468736257782,0.0,0.0
919,1000001014,41.20,Строительство жилых и нежилых зданий,Строительство зданий,Омская область,СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,не может быть поручителем,2.549623354843112,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,2.2814506678337785,1.850697686571583,0.0,0.0,0.0
920,1000001015,01.50,Смешанное сельское хозяйство,"Растениеводство и животноводство, охота и предоставление соответствующих услуг в этих областях",Чеченская Республика,СЕВЕРО-КАВКАЗСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,2935.18,0.0,0.0,5021.61,18000.0,15064.82,0.0,не может быть поручителем,0.0,0.8086823758352112,0.0,0.0,0.0,0.0,-2.646302030096681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,-1.8043014445369647,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,0.0,0.0,1.850697686571583,0.0,0.0,-3.196900622640974
921,1000001016,25.61,Обработка металлов и нанесение покрытий на металлы,"Производство готовых металлических изделий, кроме машин и оборудования",Нижегородская область,ПРИВОЛЖСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,19890107.48,1790707.8,0.05,10431847.33,778000.0,20090.25,6189725.18,6858657.751724138,54.16353919185474,0.0,0.0,0.0,-0.9502469412940634,0.0,-2.646302030096681,0.0,0.0,0.0,-2.8293203023928752,-2.3252280164928223,2.190160505434645,0.0,0.0,-2.6429645709531853,-2.6719210905012134,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,1.172736024440367,0.0,0.0,0.703867428758658,0.0,0.0,2.2814506678337785,1.850697686571583,-4.528468736257782,-4.59145224664486,0.0
922,1000001017,01.11.1,Выращивание зерновых культур,"Растениеводство и животноводство, охота и предоставление соответствующих услуг в этих областях",Орловская область,ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,7749350.3,1406565.5,1.0,26000.0,0.0,0.0,0.0,не может быть поручителем,0.0,0.8086823758352112,0.0,0.0,-0.9502469412940634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.068792453368104,0.0,0.0,0.0,0.0,0.0,1.916256425904387,0.0,0.0,0.0,0.0,-1.5319933991216397,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,2.005739415471644,0.0,0.0,2.734732122912796,0.0,1.850697686571583,-4.528468736257782,-4.59145224664486,0.0
923,1000001018,01.1,Выращивание однолетних культур,"Растениеводство и животноводство, охота и предоставление соответствующих услуг в этих областях",Ярославская область,ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,6052689.5,1132771.1,0.23,334000.0,75000.0,0.0,0.0,2087134.3103448276,47.700709664499314,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,2.005739415471644,0.0,0.0,0.0,2.2814506678337785,1.850697686571583,-4.528468736257782,-4.59145224664486,0.0
924,1000001019,43.21,Производство электромонтажных работ,Работы строительные специализированные,город Москва,ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,34681.3,0.0,0.0,0.0,0.0,30318.7,0.0,не может быть поручителем,1.724258503305819,0.0,0.0,0.0,0.0,0.0,-2.646302030096681,0.0,-1.8240556519999087,0.0,0.0,1.1042685244517596,0.0,0.0,0.0,-2.6429645709531853,0.0,-1.7261780792702874,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,0.0,1.850697686571583,0.0,0.0,0.0
925,1000001020,38.32.2,Обработка отходов и лома драгоценных металлов,"Сбор, обработка и утилизация отходов; обработка вторичного сырья",Нижегородская область,ПРИВОЛЖСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,391202327.62,77840406.8,1.0,0.0,1655000.0,0.0,23947.18,134897354.35172415,67.88798164746828,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3252280164928223,2.190160505434645,0.0,0.0,0.0,-2.6719210905012134,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,0.0,2.2814506678337785,1.850697686571583,-4.528468736257782,-4.59145224664486,0.0
926,1000001021,25.99,"Производство прочих готовых металлических изделий, не включенных в другие группировки","Производство готовых металлических изделий, кроме машин и оборудования",Ивановская область,ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,0.0,0.0,0.0,1005961.22,0.0,0.0,3017883.66,не может быть поручителем,0.0,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,-1.8043014445369647,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,0.0,1.850697686571583,0.0,0.0,0.0
927,1000001022,10.84,Производство приправ и пряностей,Производство пищевых продуктов,Смоленская область,ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,не может быть поручителем,0.0,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,-1.8240556519999087,0.0,-2.8293203023928752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,0.0,0.0,1.850697686571583,0.0,0.0,0.0
928,1000001023,43.21,Производство электромонтажных работ,Работы строительные специализированные,город Москва,ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,0.0,4649.4,0.24,0.0,44000.0,0.0,0.0,не может быть поручителем,0.0,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,-1.8240556519999087,0.0,-2.8293203023928752,0.0,2.190160505434645,0.0,0.0,-2.6429645709531853,-2.6719210905012134,0.0,-3.858936787752712,-1.0605718455779134,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,-3.117088918400753,1.850697686571583,-4.528468736257782,-4.59145224664486,0.0
929,1000001024,23.20,Производство огнеупорных изделий,Производство прочей неметаллической минеральной продукции,Новосибирская область,СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,0.0,14895.3,0.04,20789.35,0.0,32310.71,30057.34,не может быть поручителем,0.0,0.8086823758352112,0.0,0.0,0.0,0.0,-2.646302030096681,0.0,-1.8240556519999087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,-1.5319933991216397,-1.8043014445369647,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,-1.2320171511108535,0.0,0.0,0.0,0.0,2.2814506678337785,1.850697686571583,-4.528468736257782,-4.59145224664486,-3.196900622640974
930,1000001025,02.20,Лесозаготовки,Лесоводство и лесозаготовки,Калининградская область,СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,0.0,1510710.6,0.14,3570690.58,0.0,52169.68,10659902.07,не может быть поручителем,0.0,0.8086823758352112,0.0,0.0,0.0,0.0,-2.646302030096681,0.0,0.0,0.0,-2.8293203023928752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,-3.117088918400753,1.850697686571583,-4.528468736257782,-4.59145224664486,-3.196900622640974
931,1000001026,38.22,Обработка и утилизация опасных отходов,"Сбор, обработка и утилизация отходов; обработка вторичного сырья",Омская область,СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,10000.0,0.0,0.0,0.0,10000.0,0.0,0.0,не может быть поручителем,6.740940979007901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,2.2814506678337785,1.850697686571583,0.0,0.0,0.0
932,1000001027,41.20,Строительство жилых и нежилых зданий,Строительство зданий,Ставропольский край,СЕВЕРО-КАВКАЗСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,3282368.89,2443431.9,0.08,9738788.0,0.0,7604.01,2459.0,1131851.3413793105,31.68908924156838,0.8086823758352112,0.0,0.0,0.0,0.0,-2.646302030096681,0.0,0.0,-0.7801276363997051,-2.8293203023928752,-2.3252280164928223,0.0,0.0,0.0,0.0,-2.6719210905012134,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,0.0,0.0,1.850697686571583,0.0,-4.59145224664486,0.0
933,1000001028,43.3,Работы строительные отделочные,Работы строительные специализированные,Краснодарский край,ЮЖНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,1514761.9,1177761.9,0.07,5783793.67,0.0,0.0,0.0,522331.6896551724,21.357355944603675,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3252280164928223,-2.068792453368104,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,1.172736024440367,0.0,2.005739415471644,0.0,0.0,0.0,-3.117088918400753,1.850697686571583,-4.528468736257782,-4.59145224664486,0.0
934,1000001029,42.13,Строительство мостов и тоннелей,Строительство инженерных сооружений,город Москва,ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,861.0,861.0,0.0,0.0,0.0,0.0,0.0,не может быть поручителем,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,0.0,1.850697686571583,0.0,0.0,0.0
935,1000001030,43.12,Подготовка строительной площадки,Работы строительные специализированные,Саратовская область,ПРИВОЛЖСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,136836.92,564816.0,0.17,969000.0,0.0,0.0,427979.08,не может быть поручителем,3.031162785705938,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,-3.117088918400753,1.850697686571583,-4.528468736257782,-4.59145224664486,0.0
